Input_Size,Run_ID,Algorithm,Comparisons
5000,89,QuickSort,75864
5000,89,HeapSort,75737
5000,90,BubbleSort,12497500
5000,90,InsertionSort,6133433
5000,90,SelectionSort,12497500
5000,90,MergeSort,55190
5000,90,QuickSort,71419
5000,90,HeapSort,75814
5000,91,BubbleSort,12497500
5000,91,InsertionSort,6193838
5000,91,SelectionSort,12497500
5000,91,MergeSort,55178
5000,91,QuickSort,78768
5000,91,HeapSort,75702
5000,92,BubbleSort,12497500
5000,92,InsertionSort,6219878
5000,92,SelectionSort,12497500
5000,92,MergeSort,55205
5000,92,QuickSort,68901
5000,92,HeapSort,75550
5000,93,BubbleSort,12497500
5000,93,InsertionSort,6182946
5000,93,SelectionSort,12497500
5000,93,MergeSort,55205
5000,93,QuickSort,67681
5000,93,HeapSort,75735
5000,94,BubbleSort,12497500
5000,94,InsertionSort,6181088
5000,94,SelectionSort,12497500
5000,94,MergeSort,55229
5000,94,QuickSort,72145
5000,94,HeapSort,75724
5000,95,BubbleSort,12497500
5000,95,InsertionSort,6312657
5000,95,SelectionSort,12497500
5000,95,MergeSort,55255
5000,95,QuickSort,70206
5000,95,HeapSort,75721
5000,96,BubbleSort,12497500
5000,96,InsertionSort,6192376
5000,96,SelectionSort,12497500
5000,96,MergeSort,55212
5000,96,QuickSort,74929
5000,96,HeapSort,75655
5000,97,BubbleSort,12497500
5000,97,InsertionSort,6249972
5000,97,SelectionSort,12497500
5000,97,MergeSort,55229
5000,97,QuickSort,72756
5000,97,HeapSort,75647
5000,98,BubbleSort,12497500
5000,98,InsertionSort,6166025
5000,98,SelectionSort,12497500
5000,98,MergeSort,55217
5000,98,QuickSort,73041
5000,98,HeapSort,75689
5000,99,BubbleSort,12497500
5000,99,InsertionSort,6177955
5000,99,SelectionSort,12497500
5000,99,MergeSort,55235
5000,99,QuickSort,72865
5000,99,HeapSort,75721
5000,100,BubbleSort,12497500
5000,100,InsertionSort,6185623
5000,100,SelectionSort,12497500
5000,100,MergeSort,55230
5000,100,QuickSort,70909
5000,100,HeapSort,75736
5000,101,BubbleSort,12497500
5000,101,InsertionSort,6263584
5000,101,SelectionSort,12497500
5000,101,MergeSort,55297
5000,101,QuickSort,72047
5000,101,HeapSort,75722
5000,102,BubbleSort,12497500
5000,102,InsertionSort,6245481
5000,102,SelectionSort,12497500
5000,102,MergeSort,55238
5000,102,QuickSort,73136
5000,102,HeapSort,75673
5000,103,BubbleSort,12497500
5000,103,InsertionSort,6106882
5000,103,SelectionSort,12497500
5000,103,MergeSort,55277
5000,103,QuickSort,74009
5000,103,HeapSort,75827
5000,104,BubbleSort,12497500
5000,104,InsertionSort,6221905
5000,104,SelectionSort,12497500
5000,104,MergeSort,55228
5000,104,QuickSort,68636
5000,104,HeapSort,75676
5000,105,BubbleSort,12497500
5000,105,InsertionSort,6211936
5000,105,SelectionSort,12497500
5000,105,MergeSort,55269
5000,105,QuickSort,71876
5000,105,HeapSort,75791
5000,106,BubbleSort,12497500
5000,106,InsertionSort,6330302
5000,106,SelectionSort,12497500
5000,106,MergeSort,55182
5000,106,QuickSort,72758
5000,106,HeapSort,75578
5000,107,BubbleSort,12497500
5000,107,InsertionSort,6333211
5000,107,SelectionSort,12497500
5000,107,MergeSort,55220
5000,107,QuickSort,69507
5000,107,HeapSort,75632
5000,108,BubbleSort,12497500
5000,108,InsertionSort,6223153
5000,108,SelectionSort,12497500
5000,108,MergeSort,55232
5000,108,QuickSort,77571
5000,108,HeapSort,75642
5000,109,BubbleSort,12497500
5000,109,InsertionSort,6223840
5000,109,SelectionSort,12497500
5000,109,MergeSort,55187
5000,109,QuickSort,73897
5000,109,HeapSort,75772
5000,110,BubbleSort,12497500
5000,110,InsertionSort,6218006
5000,110,SelectionSort,12497500
5000,110,MergeSort,55249
5000,110,QuickSort,71001
5000,110,HeapSort,75836
5000,111,BubbleSort,12497500
5000,111,InsertionSort,6248969
5000,111,SelectionSort,12497500
5000,111,MergeSort,55226
5000,111,QuickSort,77839
5000,111,HeapSort,75757
5000,112,BubbleSort,12497500
5000,112,InsertionSort,6270982
5000,112,SelectionSort,12497500
5000,112,MergeSort,55333
5000,112,QuickSort,72088
5000,112,HeapSort,75624
5000,113,BubbleSort,12497500
5000,113,InsertionSort,6248857
5000,113,SelectionSort,12497500
5000,113,MergeSort,55196
5000,113,QuickSort,75018
5000,113,HeapSort,75550
5000,114,BubbleSort,12497500
5000,114,InsertionSort,6308830
5000,114,SelectionSort,12497500
5000,114,MergeSort,55175
5000,114,QuickSort,77561
5000,114,HeapSort,75670
5000,115,BubbleSort,12497500
5000,115,InsertionSort,6200659
5000,115,SelectionSort,12497500
5000,115,MergeSort,55257
5000,115,QuickSort,73672
5000,115,HeapSort,75876
5000,116,BubbleSort,12497500
5000,116,InsertionSort,6308534
5000,116,SelectionSort,12497500
5000,116,MergeSort,55213
5000,116,QuickSort,68714
5000,116,HeapSort,75478
5000,117,BubbleSort,12497500
5000,117,InsertionSort,6179763
5000,117,SelectionSort,12497500
5000,117,MergeSort,55237
5000,117,QuickSort,79137
5000,117,HeapSort,75667
5000,118,BubbleSort,12497500
5000,118,InsertionSort,6225907
5000,118,SelectionSort,12497500
5000,118,MergeSort,55259
5000,118,QuickSort,76879
5000,118,HeapSort,75595
5000,119,BubbleSort,12497500
5000,119,InsertionSort,6260261
5000,119,SelectionSort,12497500
5000,119,MergeSort,55154
5000,119,QuickSort,73880
5000,119,HeapSort,75663
5000,120,BubbleSort,12497500
5000,120,InsertionSort,6251209
5000,120,SelectionSort,12497500
5000,120,MergeSort,55259
5000,120,QuickSort,68811
5000,120,HeapSort,75464
5000,121,BubbleSort,12497500
5000,121,InsertionSort,6204812
5000,121,SelectionSort,12497500
5000,121,MergeSort,55209
5000,121,QuickSort,79545
5000,121,HeapSort,75611
5000,122,BubbleSort,12497500
5000,122,InsertionSort,6223400
5000,122,SelectionSort,12497500
5000,122,MergeSort,55217
5000,122,QuickSort,69001
5000,122,HeapSort,75892
5000,123,BubbleSort,12497500
5000,123,InsertionSort,6210428
5000,123,SelectionSort,12497500
5000,123,MergeSort,55184
5000,123,QuickSort,70919
5000,123,HeapSort,75726
5000,124,BubbleSort,12497500
5000,124,InsertionSort,6173794
5000,124,SelectionSort,12497500
5000,124,MergeSort,55217
5000,124,QuickSort,75796
5000,124,HeapSort,75789
5000,125,BubbleSort,12497500
5000,125,InsertionSort,6252006
5000,125,SelectionSort,12497500
5000,125,MergeSort,55224
5000,125,QuickSort,75201
5000,125,HeapSort,75640
5000,126,BubbleSort,12497500
5000,126,InsertionSort,6261659
5000,126,SelectionSort,12497500
5000,126,MergeSort,55235
5000,126,QuickSort,69455
5000,126,HeapSort,75577
5000,127,BubbleSort,12497500
5000,127,InsertionSort,6226767
5000,127,SelectionSort,12497500
5000,127,MergeSort,55302
5000,127,QuickSort,78940
5000,127,HeapSort,75725
5000,128,BubbleSort,12497500
5000,128,InsertionSort,6153194
5000,128,SelectionSort,12497500
5000,128,MergeSort,55245
5000,128,QuickSort,76843
5000,128,HeapSort,75744
5000,129,BubbleSort,12497500
5000,129,InsertionSort,6351872
5000,129,SelectionSort,12497500
5000,129,MergeSort,55192
5000,129,QuickSort,70365
5000,129,HeapSort,75560
5000,130,BubbleSort,12497500
5000,130,InsertionSort,6197629
5000,130,SelectionSort,12497500
5000,130,MergeSort,55288
5000,130,QuickSort,73128
5000,130,HeapSort,75635
5000,131,BubbleSort,12497500
5000,131,InsertionSort,6335293
5000,131,SelectionSort,12497500
5000,131,MergeSort,55223
5000,131,QuickSort,70940
5000,131,HeapSort,75870
5000,132,BubbleSort,12497500
5000,132,InsertionSort,6161276
5000,132,SelectionSort,12497500
5000,132,MergeSort,55212
5000,132,QuickSort,68933
5000,132,HeapSort,75614
5000,133,BubbleSort,12497500
5000,133,InsertionSort,6287588
5000,133,SelectionSort,12497500
5000,133,MergeSort,55291
5000,133,QuickSort,71868
5000,133,HeapSort,75559
5000,134,BubbleSort,12497500
5000,134,InsertionSort,6240962
5000,134,SelectionSort,12497500
5000,134,MergeSort,55217
5000,134,QuickSort,76594
5000,134,HeapSort,75824
5000,135,BubbleSort,12497500
5000,135,InsertionSort,6286022
5000,135,SelectionSort,12497500
5000,135,MergeSort,55197
5000,135,QuickSort,69534
5000,135,HeapSort,75676
5000,136,BubbleSort,12497500
5000,136,InsertionSort,6273958
5000,136,SelectionSort,12497500
5000,136,MergeSort,55238
5000,136,QuickSort,72768
5000,136,HeapSort,75552
5000,137,BubbleSort,12497500
5000,137,InsertionSort,6315799
5000,137,SelectionSort,12497500
5000,137,MergeSort,55265
5000,137,QuickSort,77765
5000,137,HeapSort,75593
5000,138,BubbleSort,12497500
5000,138,InsertionSort,6215244
5000,138,SelectionSort,12497500
5000,138,MergeSort,55184
5000,138,QuickSort,70892
5000,138,HeapSort,75808
5000,139,BubbleSort,12497500
5000,139,InsertionSort,6229874
5000,139,SelectionSort,12497500
5000,139,MergeSort,55252
5000,139,QuickSort,74934
5000,139,HeapSort,75565
5000,140,BubbleSort,12497500
5000,140,InsertionSort,6184212
5000,140,SelectionSort,12497500
5000,140,MergeSort,55196
5000,140,QuickSort,77592
5000,140,HeapSort,75600
5000,141,BubbleSort,12497500
5000,141,InsertionSort,6331084
5000,141,SelectionSort,12497500
5000,141,MergeSort,55232
5000,141,QuickSort,74926
5000,141,HeapSort,75676
5000,142,BubbleSort,12497500
5000,142,InsertionSort,6248289
5000,142,SelectionSort,12497500
5000,142,MergeSort,55194
5000,142,QuickSort,74450
5000,142,HeapSort,75899
5000,143,BubbleSort,12497500
5000,143,InsertionSort,6278828
5000,143,SelectionSort,12497500
5000,143,MergeSort,55218
5000,143,QuickSort,74909
5000,143,HeapSort,75559
5000,144,BubbleSort,12497500
5000,144,InsertionSort,6225710
5000,144,SelectionSort,12497500
5000,144,MergeSort,55205
5000,144,QuickSort,78308
5000,144,HeapSort,75669
5000,145,BubbleSort,12497500
5000,145,InsertionSort,6285325
5000,145,SelectionSort,12497500
5000,145,MergeSort,55174
5000,145,QuickSort,70867
5000,145,HeapSort,75535
5000,146,BubbleSort,12497500
5000,146,InsertionSort,6254147
5000,146,SelectionSort,12497500
5000,146,MergeSort,55169
5000,146,QuickSort,75448
5000,146,HeapSort,75598
5000,147,BubbleSort,12497500
5000,147,InsertionSort,6228254
5000,147,SelectionSort,12497500
5000,147,MergeSort,55238
5000,147,QuickSort,73148
5000,147,HeapSort,75525
5000,148,BubbleSort,12497500
5000,148,InsertionSort,6257323
5000,148,SelectionSort,12497500
5000,148,MergeSort,55251
5000,148,QuickSort,69196
5000,148,HeapSort,75597
5000,149,BubbleSort,12497500
5000,149,InsertionSort,6289653
5000,149,SelectionSort,12497500
5000,149,MergeSort,55273
5000,149,QuickSort,71937
5000,149,HeapSort,75504
5000,150,BubbleSort,12497500
5000,150,InsertionSort,6239337
5000,150,SelectionSort,12497500
5000,150,MergeSort,55175
5000,150,QuickSort,69825
5000,150,HeapSort,75793
5000,151,BubbleSort,12497500
5000,151,InsertionSort,6329492
5000,151,SelectionSort,12497500
5000,151,MergeSort,55200
5000,151,QuickSort,70425
5000,151,HeapSort,75720
5000,152,BubbleSort,12497500
5000,152,InsertionSort,6270627
5000,152,SelectionSort,12497500
5000,152,MergeSort,55209
5000,152,QuickSort,74310
5000,152,HeapSort,75643
5000,153,BubbleSort,12497500
5000,153,InsertionSort,6308482
5000,153,SelectionSort,12497500
5000,153,MergeSort,55277
5000,153,QuickSort,77117
5000,153,HeapSort,75647
5000,154,BubbleSort,12497500
5000,154,InsertionSort,6346888
5000,154,SelectionSort,12497500
5000,154,MergeSort,55231
5000,154,QuickSort,70918
5000,154,HeapSort,75440
5000,155,BubbleSort,12497500
5000,155,InsertionSort,6209148
5000,155,SelectionSort,12497500
5000,155,MergeSort,55252
5000,155,QuickSort,71528
5000,155,HeapSort,75656
5000,156,BubbleSort,12497500
5000,156,InsertionSort,6190120
5000,156,SelectionSort,12497500
5000,156,MergeSort,55214
5000,156,QuickSort,79302
5000,156,HeapSort,75710
5000,157,BubbleSort,12497500
5000,157,InsertionSort,6205231
5000,157,SelectionSort,12497500
5000,157,MergeSort,55156
5000,157,QuickSort,75046
5000,157,HeapSort,75717
5000,158,BubbleSort,12497500
5000,158,InsertionSort,6177955
5000,158,SelectionSort,12497500
5000,158,MergeSort,55203
5000,158,QuickSort,70166
5000,158,HeapSort,75679
5000,159,BubbleSort,12497500
5000,159,InsertionSort,6274248
5000,159,SelectionSort,12497500
5000,159,MergeSort,55169
5000,159,QuickSort,73560
5000,159,HeapSort,75552
5000,160,BubbleSort,12497500
5000,160,InsertionSort,6227970
5000,160,SelectionSort,12497500
5000,160,MergeSort,55179
5000,160,QuickSort,66407
5000,160,HeapSort,75837
5000,161,BubbleSort,12497500
5000,161,InsertionSort,6200109
5000,161,SelectionSort,12497500
5000,161,MergeSort,55232
5000,161,QuickSort,72769
5000,161,HeapSort,75589
5000,162,BubbleSort,12497500
5000,162,InsertionSort,6396074
5000,162,SelectionSort,12497500
5000,162,MergeSort,55140
5000,162,QuickSort,75145
5000,162,HeapSort,75524
5000,163,BubbleSort,12497500
5000,163,InsertionSort,6269704
5000,163,SelectionSort,12497500
5000,163,MergeSort,55263
5000,163,QuickSort,84213
5000,163,HeapSort,75568
5000,164,BubbleSort,12497500
5000,164,InsertionSort,6210982
5000,164,SelectionSort,12497500
5000,164,MergeSort,55215
5000,164,QuickSort,74173
5000,164,HeapSort,75810
5000,165,BubbleSort,12497500
5000,165,InsertionSort,6160537
5000,165,SelectionSort,12497500
5000,165,MergeSort,55233
5000,165,QuickSort,69947
5000,165,HeapSort,75723
5000,166,BubbleSort,12497500
5000,166,InsertionSort,6209981
5000,166,SelectionSort,12497500
5000,166,MergeSort,55232
5000,166,QuickSort,70651
5000,166,HeapSort,75749
5000,167,BubbleSort,12497500
5000,167,InsertionSort,6227018
5000,167,SelectionSort,12497500
5000,167,MergeSort,55246
5000,167,QuickSort,80083
5000,167,HeapSort,75727
5000,168,BubbleSort,12497500
5000,168,InsertionSort,6093627
5000,168,SelectionSort,12497500
5000,168,MergeSort,55207
5000,168,QuickSort,82533
5000,168,HeapSort,75966
5000,169,BubbleSort,12497500
5000,169,InsertionSort,6311363
5000,169,SelectionSort,12497500
5000,169,MergeSort,55208
5000,169,QuickSort,67159
5000,169,HeapSort,75677
5000,170,BubbleSort,12497500
5000,170,InsertionSort,6304626
5000,170,SelectionSort,12497500
5000,170,MergeSort,55208
5000,170,QuickSort,77409
5000,170,HeapSort,75708
5000,171,BubbleSort,12497500
5000,171,InsertionSort,6203629
5000,171,SelectionSort,12497500
5000,171,MergeSort,55110
5000,171,QuickSort,74452
5000,171,HeapSort,75772
5000,172,BubbleSort,12497500
5000,172,InsertionSort,6319365
5000,172,SelectionSort,12497500
5000,172,MergeSort,55238
5000,172,QuickSort,74756
5000,172,HeapSort,75674
5000,173,BubbleSort,12497500
5000,173,InsertionSort,6248402
5000,173,SelectionSort,12497500
5000,173,MergeSort,55281
5000,173,QuickSort,75464
5000,173,HeapSort,75771
5000,174,BubbleSort,12497500
5000,174,InsertionSort,6299666
5000,174,SelectionSort,12497500
5000,174,MergeSort,55201
5000,174,QuickSort,71120
5000,174,HeapSort,75685
5000,175,BubbleSort,12497500
5000,175,InsertionSort,6250429
5000,175,SelectionSort,12497500
5000,175,MergeSort,55254
5000,175,QuickSort,68893
5000,175,HeapSort,75765
5000,176,BubbleSort,12497500
5000,176,InsertionSort,6246690
5000,176,SelectionSort,12497500
5000,176,MergeSort,55297
5000,176,QuickSort,79205
5000,176,HeapSort,75748
5000,177,BubbleSort,12497500
5000,177,InsertionSort,6173148
5000,177,SelectionSort,12497500
5000,177,MergeSort,55208
5000,177,QuickSort,79226
5000,177,HeapSort,75890
5000,178,BubbleSort,12497500
5000,178,InsertionSort,6314243
5000,178,SelectionSort,12497500
5000,178,MergeSort,55225
5000,178,QuickSort,74394
5000,178,HeapSort,75678
5000,179,BubbleSort,12497500
5000,179,InsertionSort,6244717
5000,179,SelectionSort,12497500
5000,179,MergeSort,55235
5000,179,QuickSort,71959
5000,179,HeapSort,75805
5000,180,BubbleSort,12497500
5000,180,InsertionSort,6291134
5000,180,SelectionSort,12497500
5000,180,MergeSort,55247
5000,180,QuickSort,74393
5000,180,HeapSort,75584
5000,181,BubbleSort,12497500
5000,181,InsertionSort,6164247
5000,181,SelectionSort,12497500
5000,181,MergeSort,55181
5000,181,QuickSort,74651
5000,181,HeapSort,75741
5000,182,BubbleSort,12497500
5000,182,InsertionSort,6142270
5000,182,SelectionSort,12497500
5000,182,MergeSort,55203
5000,182,QuickSort,73604
5000,182,HeapSort,75790
5000,183,BubbleSort,12497500
5000,183,InsertionSort,6283351
5000,183,SelectionSort,12497500
5000,183,MergeSort,55187
5000,183,QuickSort,73326
5000,183,HeapSort,75595
5000,184,BubbleSort,12497500
5000,184,InsertionSort,6296155
5000,184,SelectionSort,12497500
5000,184,MergeSort,55208
5000,184,QuickSort,72454
5000,184,HeapSort,75626
5000,185,BubbleSort,12497500
5000,185,InsertionSort,6297961
5000,185,SelectionSort,12497500
5000,185,MergeSort,55201
5000,185,QuickSort,73200
5000,185,HeapSort,75671
5000,186,BubbleSort,12497500
5000,186,InsertionSort,6205325
5000,186,SelectionSort,12497500
5000,186,MergeSort,55188
5000,186,QuickSort,73533
5000,186,HeapSort,75707
5000,187,BubbleSort,12497500
5000,187,InsertionSort,6289645
5000,187,SelectionSort,12497500
5000,187,MergeSort,55262
5000,187,QuickSort,70821
5000,187,HeapSort,75602
5000,188,BubbleSort,12497500
5000,188,InsertionSort,6263031
5000,188,SelectionSort,12497500
5000,188,MergeSort,55244
5000,188,QuickSort,71092
5000,188,HeapSort,75585
5000,189,BubbleSort,12497500
5000,189,InsertionSort,6372816
5000,189,SelectionSort,12497500
5000,189,MergeSort,55196
5000,189,QuickSort,71935
5000,189,HeapSort,75548
5000,190,BubbleSort,12497500
5000,190,InsertionSort,6220415
5000,190,SelectionSort,12497500
5000,190,MergeSort,55225
5000,190,QuickSort,71266
5000,190,HeapSort,75613
5000,191,BubbleSort,12497500
5000,191,InsertionSort,6222328
5000,191,SelectionSort,12497500
5000,191,MergeSort,55240
5000,191,QuickSort,81282
5000,191,HeapSort,75700
5000,192,BubbleSort,12497500
5000,192,InsertionSort,6238776
5000,192,SelectionSort,12497500
5000,192,MergeSort,55261
5000,192,QuickSort,68351
5000,192,HeapSort,75746
5000,193,BubbleSort,12497500
5000,193,InsertionSort,6304414
5000,193,SelectionSort,12497500
5000,193,MergeSort,55237
5000,193,QuickSort,79911
5000,193,HeapSort,75656
5000,194,BubbleSort,12497500
5000,194,InsertionSort,6231020
5000,194,SelectionSort,12497500
5000,194,MergeSort,55236
5000,194,QuickSort,79072
5000,194,HeapSort,75662
5000,195,BubbleSort,12497500
5000,195,InsertionSort,6231910
5000,195,SelectionSort,12497500
5000,195,MergeSort,55153
5000,195,QuickSort,70972
5000,195,HeapSort,75601
5000,196,BubbleSort,12497500
5000,196,InsertionSort,6293652
5000,196,SelectionSort,12497500
5000,196,MergeSort,55210
5000,196,QuickSort,71871
5000,196,HeapSort,75618
5000,197,BubbleSort,12497500
5000,197,InsertionSort,6267219
5000,197,SelectionSort,12497500
5000,197,MergeSort,55252
5000,197,QuickSort,74641
5000,197,HeapSort,75824
5000,198,BubbleSort,12497500
5000,198,InsertionSort,6276957
5000,198,SelectionSort,12497500
5000,198,MergeSort,55231
5000,198,QuickSort,72920
5000,198,HeapSort,75710
5000,199,BubbleSort,12497500
5000,199,InsertionSort,6290872
5000,199,SelectionSort,12497500
5000,199,MergeSort,55202
5000,199,QuickSort,73145
5000,199,HeapSort,75697
5000,200,BubbleSort,12497500
5000,200,InsertionSort,6228190
5000,200,SelectionSort,12497500
5000,200,MergeSort,55244
5000,200,QuickSort,72795
5000,200,HeapSort,75565
5000,201,BubbleSort,12497500
5000,201,InsertionSort,6384104
5000,201,SelectionSort,12497500
5000,201,MergeSort,55190
5000,201,QuickSort,76803
5000,201,HeapSort,75700
5000,202,BubbleSort,12497500
5000,202,InsertionSort,6319509
5000,202,SelectionSort,12497500
5000,202,MergeSort,55175
5000,202,QuickSort,75425
5000,202,HeapSort,75672
5000,203,BubbleSort,12497500
5000,203,InsertionSort,6233056
5000,203,SelectionSort,12497500
5000,203,MergeSort,55266
5000,203,QuickSort,70934
5000,203,HeapSort,75778
5000,204,BubbleSort,12497500
5000,204,InsertionSort,6177842
5000,204,SelectionSort,12497500
5000,204,MergeSort,55213
5000,204,QuickSort,78716
5000,204,HeapSort,75676
5000,205,BubbleSort,12497500
5000,205,InsertionSort,6242086
5000,205,SelectionSort,12497500
5000,205,MergeSort,55201
5000,205,QuickSort,69434
5000,205,HeapSort,75551
5000,206,BubbleSort,12497500
5000,206,InsertionSort,6231861
5000,206,SelectionSort,12497500
5000,206,MergeSort,55192
5000,206,QuickSort,69023
5000,206,HeapSort,75673
5000,207,BubbleSort,12497500
5000,207,InsertionSort,6191903
5000,207,SelectionSort,12497500
5000,207,MergeSort,55241
5000,207,QuickSort,67461
5000,207,HeapSort,75724
5000,208,BubbleSort,12497500
5000,208,InsertionSort,6231364
5000,208,SelectionSort,12497500
5000,208,MergeSort,55284
5000,208,QuickSort,71587
5000,208,HeapSort,75664
5000,209,BubbleSort,12497500
5000,209,InsertionSort,6243174
5000,209,SelectionSort,12497500
5000,209,MergeSort,55178
5000,209,QuickSort,72765
5000,209,HeapSort,75835
5000,210,BubbleSort,12497500
5000,210,InsertionSort,6244230
